iteratie, x pos,y pos,deltavx,deltavy, lichtcoefficient
1160,14.719440538455292,2.090238210070595,-0.001758128751677831,-9.796144334975896E-4,0.3332595714594046
1170,14.834540526973186,2.100867472435512,-0.001752774504480911,-0.0010065067001316735,0.3332595714594046
1180,14.949465291247165,2.111395816895034,-0.0017474446802550711,-0.001033276299838713,0.3332595714594046
1190,15.064215364017462,2.1218205677056123,-0.0017421391306823234,-0.001059923977561315,0.3332595714594046
1200,15.178791275598318,2.132139061308525,-0.0017368577085689022,-0.0010864504725955708,0.3332595714594046
1210,15.293193553892674,2.1423486462560013,-0.0017316002678350597,-0.0011128565186422873,0.3332595714594046
1220,15.407422724406784,2.1524466831379105,-0.0017263666635049593,-0.0011391428438577763,0.3332595714594046
1230,15.521479310264697,2.162430544508998,-0.0017211567516966795,-0.001165310170904034,0.3332595714594046
1240,15.63536383222263,2.1722976148166753,-0.0017159703896123285,-0.0011913592169984142,0.3332595714594046
1250,15.749076808683249,2.18204529032935,-0.0017108074355282506,-0.0012172906939627985,0.3332595714594046
1260,15.862618755709816,2.191670979065299,-0.0017056677487853503,-0.0012431053082722094,0.3332595714594046
1270,15.975990187040248,2.201172100722072,-0.0017005511897795031,-0.0012688037611029675,0.3332595714594046
1280,16.08919161410108,2.210546086606428,-0.0016954576199520852,-0.0012943867483802515,0.3332595714594046
1290,16.20222354602129,2.2197903795647926,-0.0016903869017805817,-0.0013198549608252818,0.3332595714594046
1300,16.31508648964606,2.228902433914239,-0.0016853388987693057,-0.0013452090840019241,0.3332595714594046
1310,16.427780949550403,2.237879715373982,-0.0016803134754402116,-0.0013704497983628291,0.3332595714594046
1320,16.540307428052703,2.2467197009973825,-0.001675310497323807,-0.0013955777792950918,0.3332595714594046
1330,16.65266642522816,2.25541987910446,-0.0016703298309501545,-0.0014205936971654403,0.3332595714594046
1340,16.764858438922104,2.263977749214906,-0.0016653713438399636,-0.0014454982173649604,0.3332595714594046
1350,16.876883964763277,2.2723908219815905,-0.0016604349044957887,-0.0014702920003533304,0.3332595714594046
1360,16.98874349617693,2.2806566191245694,-0.001655520382393304,-0.0014949757017026321,0.3332595714594046
1370,17.100437524397872,2.288772673365571,-0.0016506276479726772,-0.001519549972140677,0.3332595714594046
1380,17.211966538483438,2.296736528362978,-0.0016457565726300267,-0.001544015457593913,0.3332595714594046
1390,17.323331025326333,2.3045457386472723,-0.0016409070287089708,-0.0015683727992298665,0.3332595714594046
1400,17.43453146966738,2.312197869556975,-0.0016360788894922665,-0.0015926226334991504,0.3332595714594046
1410,17.545568354108184,2.319690497175043,-0.001631272029193523,-0.0016167655921770691,0.3332595714594046
1420,17.656442159123703,2.3270212082657356,-0.0016264863229490173,-0.0016408023024047332,0.3332595714594046
1430,17.767153363074716,2.3341876002119513,-0.0016217216468095762,-0.0016647333867298286,0.3332595714594046
1440,17.87770244222024,2.341187280953016,-0.0016169778777325556,-0.001688559463146909,0.3332595714594046
1450,17.98808987072979,2.3480178689229274,-0.0016122548935738933,-0.0017122811451373038,0.3332595714594046
1460,18.098316120695603,2.3546769929890536,-0.0016075525730802414,-0.0017358990417086348,0.3332595714594046
1470,18.208381662144742,2.361162292391275,-0.0016028707958811916,-0.0017594137574338724,0.3332595714594046
1480,18.31828696305114,2.3674714166815716,-0.001598209442481564,-0.001782825892490056,0.3332595714594046
1490,18.42803248934753,2.3736020256640473,-0.0015935683942537857,-0.0018061360426965775,0.3332595714594046
1500,18.5376187049373,2.3795517893353946,-0.0015889475334303392,-0.0018293447995531144,0.3332595714594046
1510,18.64704607170627,2.3853183878257833,-0.0015843467430962917,-0.0018524527502771476,0.3332595714594046
1520,18.75631504953437,2.3908995113401836,-0.0015797659071818998,-0.001875460477841103,0.3332595714594046
1530,18.865426096307228,2.396292860100109,-0.0015752049104552858,-0.0018983685610091429,0.3332595714594046
1540,18.974379667927696,2.401496144285781,-0.0015706636385151925,-0.0019211775743735481,0.3332595714594046
1550,19.083176218327285,2.4065070839787155,-0.0015661419777838075,-0.0019438880883907582,0.3332595714594046
